txn_id,date,category,amount
t3995,2025-04-24,utilities,189.24
t11514,2025-05-09,utilities,102.74
t3027,2025-05-27,other,105.17
t11714,2025-02-02,retail,158.77
t4680,2025-09-10,other,143.66
t4650,2025-09-08,other,37.04
t10102,2025-10-20,retail,136.0
t7066,2025-03-10,food,11.71
t6787,2025-09-01,retail,62.87
t3835,2025-01-22,other,94.19
t2996,2025-09-14,travel,320.75
t1400,2025-05-26,food,26.15
t4732,2025-03-13,food,22.62
t1352,2025-03-17,retail,15.44
t11257,2025-04-10,entertainment,56.57
t5355,2025-06-23,gas,38.18
t5121,2025-06-21,food,27.33
t1698,2025-07-30,food,13.39
t252,2025-08-10,entertainment,71.65
t5525,2025-09-12,food,22.23
t1884,2025-04-20,retail,55.41
t10054,2025-10-19,retail,163.59
t4784,2025-04-20,food,22.03
t5211,2025-05-14,entertainment,60.15
t8682,2025-10-04,retail,94.27
t5545,2025-03-23,food,41.55
t11361,2025-09-18,retail,78.44
t7579,2025-04-02,utilities,153.99
t9804,2025-01-12,food,36.43
t11322,2025-05-08,retail,85.01
t2981,2025-10-08,gas,37.1
t5131,2025-06-13,gas,54.11
t10847,2025-04-22,food,39.05
t8147,2025-08-21,gas,72.6
t10064,2025-04-23,entertainment,9.95
t7413,2025-04-03,entertainment,114.78
t2443,2025-03-01,retail,33.22
t8899,2025-02-02,retail,150.95
t8664,2025-08-10,utilities,56.25
t6801,2025-10-04,entertainment,16.53
t10689,2025-02-13,other,60.41
t9783,2025-01-19,other,84.97
t11294,2025-01-23,gas,38.21
t9153,2025-09-19,gas,75.29
t2496,2025-07-13,food,7.44
t9003,2025-04-29,travel,638.61
t8829,2025-08-14,gas,10.0
t10047,2025-04-11,utilities,182.33
t7823,2025-03-19,utilities,20.0
t4813,2025-09-26,gas,51.47
t11639,2025-05-05,entertainment,60.54
t4509,2025-04-08,retail,81.06
t9397,2025-10-26,retail,89.03
t5980,2025-08-02,retail,67.11
t2326,2025-01-10,utilities,53.03
t2389,2025-02-08,food,25.95
t8282,2025-02-26,gas,34.2
t3652,2025-08-12,other,81.17
t2453,2025-08-23,food,14.06
t9140,2025-05-29,food,35.76
t7683,2025-03-21,utilities,172.6
t5578,2025-05-30,food,30.03
t9281,2025-01-19,utilities,132.35
t7529,2025-08-12,retail,209.18
t2847,2025-07-12,gas,51.93
t3388,2025-04-05,other,118.42
t10118,2025-04-07,retail,14.38
t6562,2025-08-05,utilities,145.96
t5567,2025-02-24,entertainment,70.93
t5338,2025-06-27,retail,81.85
t249,2025-04-21,gas,64.42
t4128,2025-04-03,other,116.7
t1796,2025-07-24,food,33.23
t1480,2025-09-30,retail,172.6
t10136,2025-05-25,food,16.3
a109,2025-07-01,gas,395.73
t4011,2025-01-06,retail,77.81
t10166,2025-05-09,gas,54.34
t563,2025-03-25,retail,97.18
t7489,2025-08-07,food,12.07
a152,2025-02-11,gas,744.19
t3245,2025-10-19,gas,43.73
t8580,2025-03-03,retail,89.86
t9323,2025-03-14,gas,58.66
t8448,2025-09-23,retail,67.93
t10057,2025-09-29,retail,16.72
t8912,2025-03-03,food,11.42
t7769,2025-07-19,utilities,136.22
t4150,2025-03-18,food,11.37
t1003,2025-06-04,retail,115.06
t6347,2025-08-16,entertainment,28.63
t6106,2025-04-10,food,30.19
t10832,2025-10-11,entertainment,59.21
t9148,2025-07-03,gas,60.15
t5801,2025-05-10,utilities,148.1
t863,2025-10-17,gas,73.7
t5614,2025-09-09,food,46.02
t7755,2025-06-26,gas,28.41
t3080,2025-07-27,food,9.97
t3852,2025-01-01,retail,110.2
t2628,2025-08-26,food,50.49
t593,2025-05-11,utilities,210.34
t8401,2025-05-12,entertainment,58.54
t3283,2025-01-20,gas,76.42
t1865,2025-09-10,gas,46.98
t5392,2025-10-03,retail,5.74
t3470,2025-06-13,utilities,95.31
t5712,2025-08-11,gas,44.78
t181,2025-06-12,food,38.72
t7713,2025-08-29,retail,252.65
t8999,2025-01-28,utilities,154.64
t6334,2025-04-13,entertainment,45.8
t6331,2025-04-14,food,20.08
t2756,2025-08-04,retail,87.62
t34,2025-01-07,food,15.44
t7564,2025-07-06,utilities,106.88
t3308,2025-06-19,utilities,174.1
t8954,2025-03-03,other,82.18
t1767,2025-07-21,gas,56.56
t5514,2025-10-13,entertainment,66.02
t4025,2025-03-28,gas,89.84
t6828,2025-01-25,food,31.03
t7449,2025-06-16,food,29.68
t6912,2025-08-09,retail,95.64
t1905,2025-08-07,utilities,121.22
t7117,2025-08-05,entertainment,58.44
t9368,2025-07-06,utilities,90.88
t6884,2025-08-11,utilities,66.62
t6962,2025-04-11,food,4.0
t9444,2025-09-24,food,28.61
t2930,2025-03-06,entertainment,22.0
t9670,2025-07-09,entertainment,62.01
t2175,2025-08-21,travel,383.78
t7827,2025-08-08,travel,25.0
t3998,2025-08-31,utilities,152.39
t5077,2025-09-18,utilities,154.39
t901,2025-01-14,entertainment,34.76
t8306,2025-05-26,entertainment,82.78
t6875,2025-06-16,entertainment,57.73
t10641,2025-08-07,gas,41.76
t9189,2025-05-02,entertainment,40.7
t9454,2025-06-25,retail,107.63
t3471,2025-04-08,entertainment,124.99
t4880,2025-05-25,utilities,170.56
t1007,2025-06-05,retail,145.28
t7055,2025-04-27,entertainment,41.91
t5806,2025-07-03,food,17.4
t4499,2025-08-09,food,11.94
t3884,2025-07-02,food,22.1
t93,2025-05-10,other,67.08
t5524,2025-01-18,entertainment,28.97
t10994,2025-08-13,gas,119.44
t2158,2025-02-08,entertainment,85.87
t6233,2025-07-18,retail,93.01
t8250,2025-09-26,other,89.44
t9435,2025-01-30,retail,58.72
t6076,2025-02-19,retail,26.7
t1419,2025-02-16,food,35.78
t3234,2025-09-19,food,39.7
t10673,2025-05-21,entertainment,39.24
t3007,2025-04-07,other,23.8
t7214,2025-08-27,food,6.9
t1656,2025-08-25,retail,157.61
t7933,2025-05-06,retail,104.61
t9613,2025-01-19,retail,138.18
t10537,2025-08-04,food,27.2
t6965,2025-06-24,retail,5.0
t2929,2025-02-09,food,22.66
t1502,2025-10-16,food,18.25
t7304,2025-02-11,other,83.42
t7841,2025-03-15,retail,5.63
t7721,2025-06-15,entertainment,88.45
t9648,2025-06-19,other,2.5
t1428,2025-02-09,retail,136.2
t6597,2025-08-12,retail,67.06
t7741,2025-02-07,retail,44.95
t8511,2025-08-15,retail,182.9
t7585,2025-06-13,travel,634.04
t2778,2025-01-23,other,73.75
t10842,2025-03-03,food,40.83
t9309,2025-05-22,entertainment,74.89
t10069,2025-09-09,entertainment,61.65
t7511,2025-05-15,retail,87.11
t409,2025-03-19,gas,66.09
t1471,2025-02-25,entertainment,93.93
t7348,2025-05-04,entertainment,110.11
t10032,2025-07-26,food,45.88
t10810,2025-03-31,utilities,93.96
t1741,2025-02-06,retail,72.7
t5122,2025-01-19,food,34.43
t4084,2025-09-18,retail,112.28
t6735,2025-09-01,food,24.19
t7554,2025-08-09,food,39.62
t8249,2025-05-25,entertainment,51.14
t6621,2025-03-26,utilities,134.94
t3036,2025-06-15,gas,76.43
t10816,2025-05-13,retail,67.49
t3974,2025-03-06,food,24.67
t1603,2025-07-21,entertainment,63.9
t10117,2025-03-02,gas,61.48
t3693,2025-08-21,food,39.96
t7497,2025-04-19,utilities,54.6
t2465,2025-10-02,retail,53.51
t11437,2025-02-19,gas,67.39
t2418,2025-06-11,utilities,135.84
t4216,2025-09-25,retail,71.72
t3414,2025-02-18,food,33.38
t9385,2025-03-17,retail,63.28
t11061,2025-02-21,gas,60.28
t8549,2025-07-01,gas,65.72
t8338,2025-08-04,food,22.91
t6572,2025-04-09,food,31.94
t3380,2025-10-18,gas,52.49
t5772,2025-03-22,other,19.52
t9907,2025-03-28,utilities,221.16
t3955,2025-08-26,entertainment,42.91
t2752,2025-04-25,entertainment,32.89
t1433,2025-05-13,retail,96.13
t3106,2025-07-01,gas,52.55
t7468,2025-08-02,food,34.4
t10783,2025-09-12,gas,44.04
t1069,2025-10-08,food,24.52
t4318,2025-03-31,entertainment,72.89
t3956,2025-02-07,gas,50.43
t1845,2025-05-16,entertainment,80.53
t11596,2025-09-08,food,31.25
t5026,2025-04-05,food,23.97
t9001,2025-07-04,food,17.58
t5504,2025-02-21,entertainment,69.07
t7253,2025-06-22,retail,15.05
t331,2025-04-18,food,21.15
t3083,2025-06-07,travel,271.64
t5509,2025-08-16,retail,134.1
t2676,2025-05-12,food,20.52
t2911,2025-08-09,retail,40.06
t8496,2025-08-06,other,100.37
t3117,2025-04-04,food,14.64
t7024,2025-09-23,retail,99.65
t6833,2025-06-01,utilities,88.53
t11678,2025-04-07,food,13.52
t10038,2025-10-01,other,148.87
t6272,2025-06-09,retail,126.66
t9925,2025-02-18,food,13.85
t1670,2025-03-02,utilities,102.61
t10468,2025-10-09,gas,43.53
t8139,2025-07-16,food,45.31
t10128,2025-04-02,gas,57.85
t42,2025-08-22,utilities,87.99
t3205,2025-09-25,food,22.06
t10987,2025-10-11,food,44.03
t5071,2025-05-24,utilities,179.07
t319,2025-06-16,food,25.76
t2253,2025-06-07,gas,85.0
t7285,2025-06-12,food,44.85
t6862,2025-04-07,food,12.33
a69,2025-01-24,retail,4998.57
t10072,2025-06-01,gas,51.36
t2475,2025-03-18,food,35.91
t6146,2025-01-27,retail,81.94
t6108,2025-01-05,retail,98.76
t7310,2025-05-26,food,42.3
t8359,2025-02-28,retail,144.29
t6537,2025-06-29,food,30.15
t86,2025-02-09,food,31.02
t6441,2025-10-20,utilities,101.73
t1211,2025-03-01,retail,83.76
t1036,2025-05-28,entertainment,54.55
t5822,2025-07-30,food,40.66
t5025,2025-09-23,retail,17.7
t2808,2025-03-23,food,32.84
t11082,2025-04-09,gas,33.27
t3413,2025-09-18,food,22.87
t7712,2025-03-10,travel,781.13
t10019,2025-01-07,retail,79.7
t3959,2025-06-17,entertainment,112.78
t8574,2025-09-12,food,29.79
t3066,2025-09-04,gas,68.26
t11537,2025-09-09,other,120.08
t5345,2025-07-10,gas,89.54
a46,2025-07-11,gas,1497.87
t10037,2025-09-07,entertainment,96.61
t9053,2025-03-01,gas,72.0
t4623,2025-04-08,utilities,138.22
t4056,2025-08-17,gas,51.8
t1167,2025-08-12,food,30.17
t11431,2025-09-09,entertainment,43.32
t959,2025-08-17,food,33.8
t10360,2025-05-19,food,22.83
t2865,2025-08-19,gas,89.38
t466,2025-03-04,entertainment,83.98
t9456,2025-05-09,travel,684.96
t5383,2025-08-27,utilities,134.75
t7646,2025-02-19,retail,159.22
t8433,2025-07-29,utilities,111.74
t869,2025-03-20,retail,70.82
t6819,2025-05-01,utilities,125.55
a183,2025-10-09,travel,7566.39
t10975,2025-09-15,food,37.4
t3108,2025-04-09,travel,461.0
t4692,2025-10-02,travel,466.1
t11668,2025-04-05,retail,171.94
t6473,2025-01-27,other,100.06
t10850,2025-09-22,utilities,237.97
t5023,2025-05-04,gas,65.5
t8978,2025-06-07,entertainment,71.21
t10521,2025-01-10,utilities,50.5
t7851,2025-04-09,retail,178.32
t4610,2025-02-12,retail,101.3
t7604,2025-04-01,retail,95.05
t7200,2025-10-07,food,16.44
t4673,2025-01-17,utilities,165.52
t5329,2025-09-02,retail,36.41
t10442,2025-03-02,food,36.94
t11057,2025-06-17,utilities,156.77
a148,2025-09-12,utilities,1503.91
t5114,2025-08-18,utilities,83.59
t6832,2025-05-29,gas,82.78
t2956,2025-08-31,food,24.16
t4848,2025-01-23,other,92.5
t7235,2025-09-18,food,27.84
t9627,2025-04-23,food,29.67
t11179,2025-10-05,other,159.53
t1663,2025-09-28,retail,143.84
t9630,2025-10-27,gas,56.6
t1143,2025-04-10,gas,69.76
t6033,2025-07-04,food,33.58
t4585,2025-02-28,other,32.38
t11278,2025-02-09,food,11.94
a21,2025-03-21,travel,10132.48
t4744,2025-10-10,gas,87.5
t5031,2025-04-11,retail,100.35
t6720,2025-08-17,other,85.55
t2743,2025-06-15,gas,52.48
t10400,2025-07-24,retail,119.4
t4140,2025-06-13,food,4.17
t9235,2025-10-26,gas,55.97
t6835,2025-02-01,entertainment,83.41
t10834,2025-06-03,food,13.37
t2488,2025-03-05,utilities,187.87
t6873,2025-03-01,travel,678.77
t2390,2025-09-09,travel,553.23
t8848,2025-09-28,food,13.46
t544,2025-10-20,food,32.59
t9289,2025-09-09,food,21.59
t3329,2025-08-05,retail,75.02
t10083,2025-05-01,food,19.94
t2993,2025-07-09,utilities,150.83
t5637,2025-04-27,other,111.27
t6885,2025-05-25,other,96.12
t2345,2025-06-20,food,36.77
t1840,2025-07-26,food,43.1
t7845,2025-09-24,gas,105.56
t2617,2025-04-02,food,32.13
t8696,2025-02-19,utilities,105.32
t6999,2025-08-18,entertainment,36.15
t1499,2025-05-28,other,29.57
t8344,2025-09-03,food,28.99
t734,2025-09-29,retail,106.89
t4097,2025-03-22,other,44.75
t5562,2025-06-15,entertainment,92.93
t10300,2025-05-12,travel,522.98
t2302,2025-07-01,entertainment,73.73
t11103,2025-01-25,travel,620.78
t2614,2025-04-29,food,40.73
t10304,2025-02-04,entertainment,67.79
t5066,2025-06-25,retail,206.33
t6559,2025-01-28,other,98.32
a204,2025-01-23,retail,1223.31
t6463,2025-01-15,retail,103.24
t4234,2025-09-02,entertainment,38.62
t5734,2025-02-12,food,23.12
t10432,2025-01-23,entertainment,82.11
t10171,2025-02-10,food,39.65
a49,2025-09-01,food,330.49
t6857,2025-03-11,other,70.35
t4960,2025-06-03,gas,38.66
t6073,2025-01-18,retail,64.49
t9396,2025-06-06,other,94.58
t4185,2025-05-15,entertainment,41.85
t11496,2025-09-02,gas,57.93
t903,2025-05-27,travel,533.92
t7880,2025-06-08,food,19.95
t5834,2025-08-11,retail,208.99
t10545,2025-09-09,gas,29.0
t11439,2025-03-26,retail,99.96
t7947,2025-04-16,utilities,150.42
t3188,2025-05-04,entertainment,81.24
t10793,2025-06-17,retail,93.14
t4210,2025-09-30,retail,148.28
t8913,2025-04-01,gas,54.4
t5502,2025-02-16,other,74.7
t9968,2025-08-18,travel,239.92
t9431,2025-04-11,entertainment,73.15
t151,2025-07-15,retail,105.54
t3686,2025-02-17,gas,87.8
t6670,2025-02-19,food,19.92
t3459,2025-07-22,utilities,130.15
t3095,2025-10-19,gas,68.09
t5200,2025-04-26,other,57.53
t10116,2025-01-15,utilities,141.32
t10940,2025-08-04,food,13.77
t3722,2025-05-24,retail,114.67
t3953,2025-07-18,other,33.96
t10767,2025-01-08,food,27.23
t8103,2025-06-20,food,44.89
t709,2025-09-22,utilities,95.14
t4065,2025-05-16,travel,563.82
t2997,2025-01-16,gas,22.24
t10262,2025-10-02,food,31.64
t4195,2025-03-18,retail,145.24
t1635,2025-05-07,travel,516.73
t5647,2025-08-30,other,79.49
t7300,2025-10-27,food,20.17
t7376,2025-03-10,entertainment,25.23
t36,2025-05-31,food,30.63
t2056,2025-09-17,food,23.77
t5007,2025-07-27,food,34.9
t3772,2025-05-11,food,36.2
t1745,2025-08-22,entertainment,46.86
t4078,2025-05-30,food,35.78
t4516,2025-07-23,entertainment,27.09
t6979,2025-01-22,gas,50.59
t429,2025-07-07,entertainment,132.24
t11593,2025-06-12,entertainment,8.68
t3017,2025-03-24,utilities,115.11
t5546,2025-06-23,utilities,154.16
t7637,2025-04-22,travel,357.72
t10005,2025-05-22,food,28.3
t4130,2025-08-06,food,13.05
t4120,2025-07-14,retail,165.41
t2612,2025-10-27,gas,76.74
t4029,2025-09-09,food,32.46
t1627,2025-04-05,retail,160.4
t8502,2025-07-13,other,5.13
t1394,2025-10-03,entertainment,29.82
t4464,2025-02-10,retail,82.98
t10755,2025-10-06,food,22.05
t2202,2025-01-20,gas,34.01
t4148,2025-03-17,travel,464.22
t705,2025-02-20,retail,148.44
t9011,2025-09-26,utilities,102.46
t7679,2025-05-03,gas,56.5
t1356,2025-08-25,food,42.11
t2686,2025-08-05,gas,56.12
t9898,2025-10-27,retail,100.92
t609,2025-03-03,entertainment,84.58
t11527,2025-09-12,entertainment,65.32
t10820,2025-05-20,food,25.94
t10518,2025-03-13,entertainment,129.72
t10196,2025-03-08,food,37.46
t7795,2025-08-23,food,36.46
t1324,2025-09-22,gas,60.78
t9490,2025-03-22,food,9.56
t1596,2025-09-28,entertainment,95.23
t1517,2025-03-27,utilities,99.72
t759,2025-08-31,food,34.57
t10645,2025-04-13,other,125.2
t3903,2025-05-25,retail,78.76
t8797,2025-08-20,food,25.5
a144,2025-06-18,retail,1255.74
t6019,2025-05-15,other,116.81
t4739,2025-01-07,retail,114.81
t4861,2025-04-08,retail,86.02
t400,2025-05-22,other,22.01
t931,2025-09-24,food,23.67
t4004,2025-10-20,entertainment,31.91
t543,2025-05-05,gas,62.21
t11337,2025-07-02,retail,98.17
t8638,2025-07-13,retail,153.85
t11712,2025-08-25,other,34.82
t6132,2025-01-31,entertainment,98.31
t4036,2025-07-02,food,22.33
t1689,2025-10-06,retail,41.92
t2129,2025-06-28,entertainment,94.01
t2289,2025-02-17,entertainment,90.79
t4689,2025-07-01,retail,93.56
t1748,2025-10-03,gas,55.0
t368,2025-05-02,entertainment,60.95
t9434,2025-06-12,entertainment,26.52
t11467,2025-07-01,food,28.96
t8482,2025-06-26,food,29.21
t3265,2025-10-23,travel,823.91
t5951,2025-09-18,entertainment,52.98
t2710,2025-09-26,utilities,76.73
t9682,2025-06-10,utilities,214.14
t64,2025-02-02,other,34.55
t2190,2025-03-16,gas,40.5
t10451,2025-05-08,food,18.6
t4773,2025-08-13,utilities,67.04
t4881,2025-01-12,entertainment,78.4
t10093,2025-09-08,food,34.54
t8060,2025-01-17,food,21.25
t10237,2025-10-23,utilities,138.53
t7733,2025-02-08,utilities,39.14
t7665,2025-07-23,food,18.47
t6249,2025-08-04,food,17.01
t2819,2025-05-13,travel,455.67
t3976,2025-07-15,retail,104.49
t428,2025-10-21,entertainment,59.39
t9247,2025-04-12,food,17.51
t9336,2025-07-21,food,7.56
t6352,2025-03-23,entertainment,68.74
t9732,2025-03-02,entertainment,66.22
t4708,2025-06-27,entertainment,80.89
t5771,2025-01-24,utilities,124.45
t4338,2025-05-19,food,26.24
t11610,2025-03-14,retail,31.45
t7678,2025-05-18,gas,64.04
t677,2025-01-30,gas,55.03
a125,2025-02-15,food,180.38
t6867,2025-02-06,food,25.16
t11150,2025-09-26,entertainment,72.38
t7076,2025-10-06,food,46.59
t10478,2025-09-29,food,38.56
t10860,2025-08-02,food,31.84
t6176,2025-01-11,food,42.94
t2003,2025-06-11,retail,187.24
t7128,2025-08-17,travel,674.08
t6837,2025-02-11,entertainment,61.42
t5569,2025-04-26,food,43.73
t9098,2025-05-02,utilities,130.13
t8982,2025-04-17,retail,161.55
t8884,2025-09-13,travel,591.74
t2291,2025-07-27,food,29.87
t8445,2025-09-12,retail,107.38
t3014,2025-09-27,other,85.27
t741,2025-10-09,entertainment,83.53
t1,2025-05-10,entertainment,36.4
t4615,2025-04-13,retail,176.14
t2518,2025-06-02,retail,65.51
t4330,2025-06-17,other,68.45
t10482,2025-05-23,travel,323.5
t5762,2025-09-22,food,34.11
t5381,2025-10-12,utilities,120.82
t4686,2025-07-28,gas,31.96
t6533,2025-08-01,food,41.31
t8731,2025-04-01,gas,54.86
t5059,2025-07-09,food,33.67
t5126,2025-04-07,entertainment,11.23
t6102,2025-04-18,food,37.58
t8669,2025-06-01,entertainment,115.46
t4336,2025-05-17,other,55.57
t5217,2025-06-07,retail,68.9
t6356,2025-08-02,gas,68.74
t5400,2025-09-14,other,99.12
t3474,2025-02-27,retail,55.84
t9424,2025-01-01,gas,49.97
t9585,2025-02-28,food,34.49
t2448,2025-05-08,other,90.07
t4606,2025-07-22,entertainment,50.96
t10347,2025-02-17,utilities,159.17
t11238,2025-02-12,gas,55.03
t3207,2025-08-10,food,14.27
t1531,2025-01-03,food,31.55
t6376,2025-04-20,retail,107.39
t4027,2025-01-01,entertainment,55.25
t217,2025-03-15,food,17.79
t3621,2025-02-06,entertainment,81.86
t6424,2025-09-05,retail,138.61
t922,2025-10-23,food,43.95
t867,2025-04-05,entertainment,99.63
t6144,2025-03-22,retail,58.25
t9563,2025-07-03,gas,68.72
t18,2025-09-07,entertainment,68.21
t4227,2025-09-22,retail,133.35
t11758,2025-04-17,entertainment,71.38
t11229,2025-02-09,other,72.1
t6465,2025-01-22,food,38.55
t2508,2025-03-16,retail,68.53
t11480,2025-05-09,utilities,45.89
t4809,2025-01-04,retail,105.41
t9055,2025-04-07,gas,42.02
t10804,2025-03-07,retail,115.09
t6686,2025-03-20,utilities,133.04
t2169,2025-04-22,retail,9.13
t796,2025-05-27,food,24.32
t11291,2025-08-13,entertainment,70.02
t11154,2025-01-17,entertainment,79.88
t2317,2025-10-09,food,26.69
t1563,2025-04-08,food,19.64
t6762,2025-03-05,entertainment,5.0
t10306,2025-03-02,retail,139.61
t2343,2025-06-17,retail,100.01
t7250,2025-07-27,food,17.19
t10088,2025-02-18,other,77.25
t2914,2025-10-13,retail,126.11
t7771,2025-01-24,food,25.43
t3782,2025-09-15,food,13.41
t11002,2025-04-10,travel,386.21
t10963,2025-09-13,other,112.04
t3483,2025-05-24,other,78.65
t684,2025-05-29,food,32.42
t7008,2025-03-02,food,16.82
t6487,2025-06-21,food,37.54
t10866,2025-02-11,food,10.39
t578,2025-04-24,entertainment,59.24
t11141,2025-02-05,food,24.6
t2969,2025-01-27,other,82.73
t11473,2025-07-07,retail,69.01
t7664,2025-08-03,food,8.92
t6754,2025-05-15,other,86.58
t6521,2025-10-08,food,26.79
t762,2025-04-01,retail,172.7
t5268,2025-03-10,retail,87.29
t8991,2025-02-10,gas,76.27
t10794,2025-06-14,gas,89.37
t1458,2025-04-07,retail,126.29
t1618,2025-05-16,gas,62.7
t4450,2025-01-19,other,114.84
t6570,2025-08-01,gas,62.08
t2251,2025-06-24,retail,122.62
t10011,2025-01-07,other,82.92
t2577,2025-09-24,food,17.39
t6522,2025-08-23,food,14.06
t2615,2025-09-05,food,28.4
t5590,2025-10-18,retail,215.71
t4399,2025-03-06,retail,34.6
t6591,2025-07-03,utilities,75.46
t8772,2025-08-06,entertainment,83.95
t9776,2025-10-09,retail,82.15
t8116,2025-03-06,food,15.96
t1808,2025-08-06,food,31.96
t6585,2025-01-15,food,24.74
t10904,2025-05-17,food,28.56
t10280,2025-04-01,food,30.87
t5715,2025-05-24,retail,29.11
t3533,2025-03-22,food,15.27
t1042,2025-04-13,gas,94.78
t3854,2025-01-03,entertainment,94.46
t4975,2025-10-05,other,89.65
t5008,2025-01-03,entertainment,52.83
t174,2025-02-27,food,33.93
t7021,2025-10-22,other,191.97
t170,2025-07-29,entertainment,63.1
t8862,2025-05-04,entertainment,91.51
t7901,2025-02-04,entertainment,88.53
t8551,2025-06-05,utilities,118.8
t3942,2025-04-03,food,34.26
t1273,2025-10-19,gas,73.65
t7154,2025-08-31,retail,46.9
t961,2025-10-06,food,23.22
t2544,2025-08-23,food,26.98
t4719,2025-04-13,travel,722.11
t7945,2025-09-20,food,26.85
t884,2025-04-12,utilities,46.19
t10438,2025-06-11,retail,144.15
t2523,2025-04-07,food,37.72
t800,2025-03-25,food,42.19
a86,2025-05-01,other,747.11
t8331,2025-05-26,gas,55.2
t4031,2025-10-15,food,26.08
t1594,2025-01-27,utilities,65.46
t2537,2025-05-17,other,46.58
t2883,2025-04-17,entertainment,60.31
t6497,2025-03-01,entertainment,89.7
t6766,2025-07-24,food,30.7
t3602,2025-02-05,food,25.38
t4419,2025-01-05,entertainment,95.08
t4783,2025-06-03,utilities,103.66
t4221,2025-03-08,utilities,113.14
t6552,2025-04-03,retail,147.39
t3679,2025-10-22,food,34.99
t1161,2025-06-04,gas,35.99
t3885,2025-04-08,food,32.72
t9625,2025-02-10,entertainment,79.76
t4481,2025-10-19,food,36.77
t10372,2025-08-18,utilities,204.44
t8453,2025-03-25,gas,27.85
t7996,2025-07-25,utilities,41.11
t587,2025-08-04,retail,173.34
t1580,2025-03-12,gas,36.51
t5397,2025-09-21,food,45.97
t6998,2025-03-21,utilities,65.45
t10668,2025-10-24,retail,152.12
t11049,2025-09-17,other,40.4
t2958,2025-01-12,other,122.78
t7517,2025-09-02,retail,138.38
t8683,2025-10-18,gas,39.92
t2586,2025-01-26,food,42.33
t1148,2025-01-27,other,112.68
t8716,2025-05-22,travel,334.69
t9620,2025-04-06,utilities,140.96
t9503,2025-06-01,entertainment,60.52
t4563,2025-06-27,gas,48.2
t11489,2025-10-15,retail,118.61
t5020,2025-01-21,utilities,168.19
t11109,2025-06-06,retail,100.88
t2535,2025-01-25,food,26.19
t9303,2025-05-24,gas,61.28
t8349,2025-10-05,retail,104.23
t3266,2025-10-05,retail,140.93
t8986,2025-05-19,other,56.75
t5107,2025-05-25,retail,172.78
t9728,2025-10-21,food,22.84
t7872,2025-07-11,food,24.17
t2677,2025-09-27,travel,556.42
t11181,2025-04-29,gas,37.04
t10265,2025-09-20,retail,101.78
t11393,2025-04-29,food,47.29
